0,0033;0,0072
0,0064;0,0072
0,0094;0,0072
0,0119;0,0072
0,0147;0,3036
0,0182;0,3036
0,0206;0,3036
0,0232;0,3036
0,0256;0,3036
0,0495;0,3795
0,0739;0,4779
0,0778;0,5819
0,1012;0,6738
0,1047;0,6738
0,1272;0,7820
0,1307;0,7820
0,1531;0,8734
0,1567;0,9812
0,1800;1,0747
0,1841;1,0747
0,2065;1,1824
0,2300;1,2766
0,2541;1,3831
0,2684;1,4795
0,2828;1,5847
0,3060;1,6836
0,3307;1,7871
0,3547;1,9898
0,3798;2,0931
0,4033;2,2016
0,4269;2,3069
0,4516;2,4200
0,4746;2,6437
0,4988;2,7555
0,5232;2,8748
0,5472;2,9961
0,5777;3,2550
0,6042;3,3914
0,6280;3,5315
0,6428;3,6760
0,6694;3,8251
0,6931;3,9746
0,7174;4,2946
0,7330;4,2946
0,7462;4,4693
0,7694;4,6518
0,7947;5,0387
0,8197;5,2461
0,8436;5,4666
0,8669;5,6977
0,8907;5,9398
0,9059;6,1929
0,9296;6,4546
0,9536;6,7233
0,9688;6,9993
0,9921;7,2823
1,0071;7,5716
1,0302;7,8654
1,0546;8,4675
