0,0046;0,0000
0,0077;15,2058
0,0115;0,0000
0,0142;0,0000
0,0165;0,0000
0,0189;0,0000
0,0211;0,0000
0,0234;0,0000
0,0258;20,9815
0,0292;0,0000
0,0316;0,0000
0,0339;0,0000
0,0361;0,0000
0,0384;0,0000
0,0409;0,0000
0,0432;0,0000
0,0456;23,7412
0,0489;0,0000
0,0511;0,0000
0,0535;0,0000
0,0560;0,0000
0,0584;0,0000
0,0609;0,0000
0,0632;0,0000
0,0655;26,8630
0,0903;2,5531
0,0937;0,0000
0,0961;0,0000
0,0983;0,0000
0,1215;2,8729
0,1248;0,0000
0,1270;32,1599
0,1516;3,0004
0,1551;0,0000
0,1780;3,3981
0,1813;0,0000
0,2229;4,0079
0,2278;18,6641
0,2613;2,8449
0,2646;0,0000
0,2874;9,1487
0,2917;0,0000
0,3150;4,8977
0,3183;0,0000
0,3416;5,1723
0,3451;0,0000
0,3679;11,5301
0,3725;0,0000
0,3961;6,0637
0,3997;0,0000
0,4225;6,6495
0,4258;48,0367
0,4564;5,6639
0,4602;0,0000
0,4832;8,1133
0,4865;59,0704
0,5015;0,0000
0,5039;0,0000
0,5182;14,9759
0,5218;0,0000
0,5455;18,2608
0,5711;8,6245
0,5951;9,2800
0,6193;9,1943
0,6432;9,2756
0,6697;16,6973
0,7002;7,4711
0,7153;15,1583
0,7395;9,5456
0,7660;17,4174
0,7918;8,8422
0,8170;8,9928
0,8439;8,2725
0,8700;16,3571
0,8949;8,1265
0,9195;7,9531
0,9442;7,6068
0,9691;14,2660
0,9947;6,4947
1,0192;6,4989
1,0507;9,4436
1,0670;10,1467
1,0916;7,0646
1,1164;7,4873
1,1313;13,1383
1,1564;8,1508
1,1720;13,7947
1,1970;8,9858
1,2214;9,6323
1,2465;19,9856
1,2713;10,8351
1,2869;18,0110
1,3121;11,5738
1,3277;19,5976
1,3531;12,3771
1,3686;21,0522
1,3847;0,0000
1,4084;28,8597
1,4344;13,7095
1,4585;15,1533
1,4744;23,8710
1,4897;25,5105
1,5045;0,0000
1,5194;26,8506
1,5442;15,0363
1,5764;20,9019
1,6029;11,4395
1,6276;22,3143
1,6550;9,2199
1,6707;15,0850
1,6953;9,1452
1,7403;9,1437
1,7752;10,5706
1,8007;6,6794
1,8261;12,2478
1,8517;5,6742
1,8766;5,5497
1,9015;5,2654
1,9262;9,6674
1,9530;4,2653
1,9782;4,3223
2,0040;4,0373
2,0289;7,7937
2,0552;3,4376
2,0796;3,5354
2,1045;3,3151
2,1285;6,4276
2,1543;2,9413
2,1804;3,0100
2,2053;6,5649
2,2311;3,3374
2,2639;2,7134
2,2889;7,4888
2,3149;3,7758
2,3397;4,1031
2,3649;4,1671
2,3902;8,7007
2,4152;4,6112
2,4403;4,7470
2,4657;9,7691
2,4817;0,0000
2,5053;11,1858
2,5313;5,3247
2,5557;5,8489
2,5812;5,7853
2,6065;12,1726
2,6325;6,1836
2,6478;10,8410
2,6726;6,8800
2,6976;6,9864
2,7126;11,9687
2,7379;7,3155
2,7655;14,1491
2,7820;0,0000
2,8052;17,8374
2,8218;0,0000
2,8463;17,8563
2,8733;7,8400
2,8982;8,1691
2,9313;11,6552
2,9579;6,8159
2,9828;7,0465
3,0075;13,4071
3,0334;6,0638
3,0492;9,6053
3,0640;0,0000
3,1065;9,9303
3,1427;3,6185
3,1677;9,9524
3,1941;4,4389
3,2193;4,4748
3,2436;4,5226
3,2691;8,0778
3,2950;3,8577
3,3200;3,8563
3,3450;3,7423
3,3697;7,2312
3,3958;3,2561
3,4207;3,3266
3,4450;3,2897
3,4698;6,1690
3,4957;2,8191
3,5218;2,7127
3,5470;5,2526
3,5725;2,4430
3,5978;2,4873
3,6223;2,4754
3,6474;4,5602
3,6810;1,6155
3,6967;3,4170
3,7223;2,0442
3,7465;4,1931
3,7724;1,9017
3,8048;1,5630
3,8305;4,0450
3,8566;2,0435
3,8819;2,1608
3,9069;4,4678
3,9322;2,2814
3,9572;2,3620
3,9826;2,4394
4,0076;5,1114
4,0327;2,6334
4,0586;2,6119
4,0844;2,6841
4,1088;5,7512
4,1350;2,7437
4,1601;2,9324
4,1755;4,9180
4,1999;3,1970
4,2248;3,2477
4,2402;5,4541
4,2670;6,5057
4,2830;0,0000
4,3070;7,6037
4,3322;3,7621
4,3575;3,8328
4,3822;4,0212
4,4292;6,6032
4,4701;5,3326
4,4968;4,2439
4,5218;4,6334
4,5470;9,4802
4,5730;4,7450
4,5979;5,0654
4,6225;5,2305
4,6478;10,4929
4,6740;5,2206
4,6983;5,7435
4,7234;5,6851
4,7488;11,5809
4,7744;5,7159
4,7989;5,7855
4,8240;5,4865
4,8495;10,3649
4,8755;4,8662
4,9005;4,9075
4,9250;4,8747
4,9513;8,7141
4,9772;4,2420
5,0020;4,3105
5,0261;8,5177
5,0519;3,7999
5,0776;3,7176
5,0924;6,2411
5,1178;3,5657
5,1426;3,5818
5,1673;6,8984
5,1924;3,2762
5,2175;3,1721
5,2426;3,0949
5,2756;4,5243
5,3021;2,7022
5,3270;5,3319
5,3429;0,0000
5,3572;4,4900
5,3819;2,5015
5,4068;4,8430
5,4325;2,2641
5,4573;2,3259
5,4820;2,2902
5,5079;4,2137
5,5234;0,0000
5,5479;4,2290
5,5747;1,8636
5,5901;3,1445
5,6047;0,0000
5,6289;3,9056
5,6545;1,7646
5,6693;2,9603
5,6944;1,6634
5,7093;2,6777
5,7242;0,0000
5,7478;3,2844
5,7732;1,4637
5,8186;1,5181
5,8537;1,8593
5,8802;1,2780
5,9056;2,9135
5,9322;1,4359
5,9570;1,5680
5,9811;1,6542
6,0068;3,1703
6,0324;1,6426
6,0567;1,7578
6,0892;2,7077
6,1156;1,7296
6,1404;1,9026
6,1652;3,9124
6,1914;1,9082
6,2173;1,9644
6,2419;2,1079
6,2575;3,4024
6,2724;3,6100
6,2987;2,0842
6,3262;3,9284
6,3513;2,2483
6,3760;2,3140
6,3915;3,7635
6,4156;2,5068
6,4415;2,3929
6,4670;5,0832
6,4929;2,6107
6,5179;2,7727
6,5427;2,8899
6,5680;5,8641
6,5936;2,9719
6,6183;3,1489
6,6455;5,8487
6,6715;3,1605
6,6967;3,3052
6,7222;3,3376
6,7464;7,1356
6,7724;3,4027
6,7974;3,6006
6,8223;3,6045
6,8484;7,2956
6,8736;3,8611
6,8988;3,9291
6,9240;3,9923
6,9558;6,5365
6,9858;7,1580
7,0149;3,7911
7,0415;4,0947
7,0672;8,1831
7,0945;3,7214
7,1381;4,5099
7,1735;5,2992
7,1996;3,4934
7,2246;3,5681
7,2493;6,9829
7,2751;3,1387
7,2994;3,2899
7,3247;3,1839
7,3496;6,2489
7,3752;2,9548
7,3998;3,0063
7,4247;2,9031
7,4501;5,5167
7,4761;2,5984
7,5007;2,6767
7,5255;5,0936
7,5519;2,3081
7,5837;1,8462
7,6094;4,4710
7,6252;3,5474
7,6512;2,1052
7,6765;2,1090
7,7023;2,0272
7,7277;3,9582
7,7535;1,7968
7,7782;1,8514
7,8032;1,7730
7,8180;2,9627
7,8427;1,7531
7,8681;3,3743
7,8953;1,5323
7,9103;2,8050
7,9348;1,6959
7,9507;2,5247
7,9759;1,5752
8,0002;1,5965
8,0253;3,0284
8,0415;0,0000
8,0650;1,5920
8,0906;2,8300
8,1162;1,3676
8,1413;1,2901
8,1664;2,4464
8,2001;0,8912
8,2160;1,7970
8,2317;1,8354
8,2560;1,1668
8,2816;1,0942
8,2966;1,9159
8,3218;1,1140
8,3471;2,1281
8,3736;1,0002
8,3989;1,0743
8,4232;1,1301
8,4486;2,2690
8,4655;1,7306
8,4902;1,1944
8,5340;1,3682
8,5688;1,7136
8,5950;1,1034
8,6195;1,1978
8,6446;1,1913
8,6702;2,4259
8,6958;1,2664
8,7204;1,3744
8,7453;2,8420
8,7709;1,4521
8,7957;1,5158
8,8204;1,5398
8,8518;2,5170
8,8788;1,5323
8,9038;1,6794
8,9186;2,8829
8,9438;1,7206
8,9603;2,6585
8,9865;3,3281
9,0121;1,6952
9,0372;1,7731
9,0622;1,8105
9,0875;3,8226
9,1133;1,9153
