0,0033;0,0120
0,0065;0,0120
0,0089;0,0120
0,0114;0,3070
0,0149;0,3070
0,0174;0,3070
0,0200;0,3070
0,0227;0,3070
0,0252;0,3070
0,0488;0,3832
0,0525;0,4762
0,0760;0,5847
0,0998;0,6756
0,1238;0,7851
0,1473;0,8760
0,1719;1,0782
0,1962;1,1859
0,2203;1,2804
0,2452;1,3870
0,2694;1,5904
0,2848;1,5904
0,3080;1,6881
0,3318;1,8962
0,3566;2,0038
0,3808;2,1114
0,4046;2,2192
0,4281;2,3315
0,4527;2,5543
0,4776;2,6666
0,5015;2,7832
0,5269;2,9019
0,5576;3,1558
0,5835;3,2902
0,5982;3,4274
0,6224;3,5698
0,6476;3,7156
