0,0031;0,0094
0,0060;0,1111
0,0095;0,1111
0,0340;0,4006
0,0375;0,4006
0,0401;0,4006
0,0437;0,4721
0,0671;0,5777
0,0706;0,5777
0,0936;0,6692
0,0978;0,6692
0,1211;0,7787
0,1256;0,8702
0,1507;0,9784
0,1547;0,9784
0,1782;1,0719
0,2024;1,1794
0,2272;1,3772
0,2520;1,4751
0,2765;1,5799
0,3011;1,6792
0,3257;1,8838
0,3513;1,9903
0,3769;2,0939
0,4004;2,2030
0,4250;2,4188
0,4496;2,5296
0,4804;2,6416
0,5063;2,8733
0,5326;2,9966
0,5486;3,1230
0,5731;3,2554
0,5889;3,3908
0,6046;3,5329
0,6309;3,6729
0,6474;3,8253
0,6635;3,9792
0,6828;3,9792
0,7275;4,4784
0,7638;4,8514
0,7891;5,0487
0,8131;5,2564
