0,0036;0,0173
0,0069;0,0173
0,0093;0,0173
0,0115;0,0173
0,0140;0,0173
0,0163;0,1077
0,0197;0,1077
0,0221;0,1077
0,0244;0,1077
0,0267;0,1077
0,0291;0,1077
0,0313;0,1077
0,0335;0,1077
0,0359;0,1969
0,0392;0,1969
0,0416;0,1969
0,0653;0,2901
0,0688;0,2901
0,0711;0,2901
0,0734;0,2901
0,0760;0,3853
0,1004;0,4821
0,1037;0,4821
0,1272;0,5814
0,1513;0,6822
0,1667;0,7844
0,1909;0,8881
0,2060;0,9933
0,2332;1,0999
0,2582;1,3181
0,2833;1,4297
0,3080;1,5430
0,3320;1,6572
0,3560;1,8915
0,3812;2,0113
0,4053;2,1349
0,4300;2,2624
0,4546;2,3945
0,4789;2,6715
0,5035;2,8166
0,5283;2,9614
0,5535;3,1103
0,5783;3,4232
0,6224;3,7541
0,6575;4,1009
0,6835;4,2796
0,7078;4,4626
0,7408;4,8529
0,7673;5,0590
0,7924;5,2721
0,8173;5,7177
0,8430;5,9498
0,8679;6,1877
0,8926;6,4312
0,9187;6,9289
0,9443;7,1798
0,9687;7,4319
0,9939;7,6852
1,0190;8,1943
1,0448;8,4498
1,0698;8,7098
1,0945;8,9786
1,1196;9,5340
1,1361;9,8127
1,1605;10,0923
1,1855;10,3725
1,2110;10,6534
1,2356;11,2164
1,2618;11,4984
1,2884;11,7797
1,3138;12,0596
1,3391;12,6150
1,3643;12,8899
1,3892;13,1625
1,4148;13,4327
1,4398;13,9714
1,4739;14,2401
1,4902;14,5082
1,5159;15,0284
1,5423;15,2762
1,5586;15,5173
1,5832;15,7519
1,6080;15,9802
1,6324;16,2022
1,6582;16,6284
1,6749;16,6284
1,6889;16,8335
1,7140;17,0338
1,7294;17,2293
1,7554;17,4202
1,7808;17,7884
1,7977;17,9659
1,8129;17,9659
1,8277;18,1396
1,8521;18,3095
1,8779;18,6385
1,9040;18,7978
1,9286;18,9536
1,9537;19,1061
1,9700;19,2554
1,9946;19,4019
2,0385;19,8245
2,0741;19,9600
2,0999;20,2235
2,1251;20,3516
2,1505;20,4774
2,1757;20,7296
2,2104;20,8568
2,2362;21,1133
2,2627;21,2425
2,2896;21,3723
2,3049;21,5026
2,3302;21,6337
2,3546;21,7654
2,3799;22,0308
2,4061;22,1645
2,4311;22,2988
2,4554;22,4337
2,4715;22,5692
2,4978;22,8419
2,5241;22,9791
2,5483;23,1170
2,5736;23,2555
2,5997;23,5340
2,6255;23,6741
2,6501;23,8147
2,6747;23,9560
2,7000;24,2402
2,7262;24,3832
2,7509;24,5268
2,7763;24,8157
2,8026;24,9611
2,8280;25,1071
2,8533;25,2528
2,8777;25,5375
2,9051;25,6767
2,9303;25,8141
2,9555;26,0833
2,9821;26,2152
3,0174;26,4737
3,0344;26,4737
3,0588;26,7254
3,0750;26,7254
3,0991;26,9707
3,1254;27,0911
3,1506;27,2098
3,1752;27,3271
3,2013;27,5552
3,2181;27,6684
3,2424;27,7799
3,2586;27,8902
3,2841;27,9991
3,3089;28,1066
3,3350;28,2127
3,3502;28,3176
3,3659;28,4212
3,3919;28,5235
3,4355;28,8227
3,4711;28,9175
3,4971;29,1045
3,5234;29,1990
3,5489;29,2921
3,5735;29,3843
3,5984;29,5655
3,6245;29,6546
3,6501;29,7426
3,6755;29,9142
3,7020;29,9985
3,7271;30,0818
3,7523;30,1645
3,7778;30,3266
3,8040;30,4082
3,8294;30,4900
3,8618;30,6563
3,8938;30,7399
3,9212;30,9081
3,9474;30,9927
3,9625;31,0775
3,9879;31,1627
4,0130;31,2482
4,0386;31,4200
4,0648;31,5054
4,0900;31,5913
4,1159;31,7619
4,1412;31,8476
4,1665;31,9343
4,1919;32,0239
4,2179;32,2039
4,2442;32,2947
4,2593;32,3860
4,2752;32,3860
4,2991;32,5700
4,3262;32,6626
4,3543;32,7556
4,3798;32,9426
4,4126;33,0366
4,4386;33,2250
4,4646;33,3194
4,4905;33,4141
4,5062;33,5090
4,5310;33,6036
4,5480;33,6986
4,5634;33,7955
4,5887;33,8925
4,6140;33,9899
4,6388;34,1857
4,6551;34,1857
4,6794;34,3829
4,7049;34,4820
4,7302;34,5815
4,7557;34,7804
4,7722;34,7804
4,7865;34,8783
4,8119;34,9752
4,8559;35,2559
4,8919;35,3475
4,9176;35,5288
4,9438;35,6196
4,9691;35,7095
4,9943;35,7990
5,0270;35,9752
5,0542;36,0621
5,0797;36,2349
5,1059;36,3201
5,1305;36,4043
5,1560;36,5701
5,1821;36,6517
5,2074;36,7322
5,2330;36,8119
5,2590;36,9682
5,2847;37,0425
5,3116;37,1163
5,3274;37,1894
5,3520;37,2620
5,3771;37,4066
5,4043;37,4792
5,4287;37,5512
5,4546;37,6225
5,4703;37,6932
5,4969;37,8323
5,5229;37,9008
5,5488;37,9683
5,5767;38,1017
5,6058;38,1674
5,6229;38,2320
5,6475;38,2960
5,6801;38,4238
5,7074;38,4876
5,7338;38,5508
5,7493;38,6134
5,7751;38,6755
5,8009;38,7980
5,8168;38,8583
5,8421;38,9157
5,8676;38,9730
5,8829;39,0298
5,9098;39,0876
5,9364;39,2050
5,9633;39,2647
5,9786;39,3251
5,9946;39,3251
6,0090;39,3861
6,0348;39,4481
6,0608;39,5731
