0,0298;0,0000
0,0345;0,0000
0,0367;0,0000
0,0390;0,0000
0,0418;0,0000
0,0440;0,0000
0,0462;0,0000
0,0487;0,0000
0,0510;108,9020
0,0541;0,0000
0,0564;0,0000
0,0586;0,0000
0,0608;0,0000
0,0630;0,0000
0,0653;0,0000
0,0674;0,0000
0,0697;119,9983
0,0934;3,5312
0,0969;0,0000
0,1197;4,7104
0,1230;0,0000
0,1457;4,5868
0,1491;29,8578
0,1728;4,3799
0,1761;0,0000
0,1983;4,6771
0,2018;0,0000
0,2283;3,9363
0,2517;8,9471
0,2759;4,3645
0,2995;4,4882
0,3230;4,5461
0,3465;4,5596
0,3704;9,2002
0,3945;4,7359
0,4180;4,9357
0,4423;4,8443
0,4658;5,1536
0,4895;10,5151
0,5142;5,2599
0,5376;5,8208
0,5620;5,8016
0,5934;9,5548
0,6203;5,8913
0,6350;11,0922
0,6593;6,9287
0,6852;6,6890
0,7086;7,6517
0,7328;15,8532
0,7588;7,9201
0,7736;14,4476
0,7978;9,2371
0,8219;9,6087
0,8361;16,9277
0,8603;10,3496
0,8846;10,6516
0,9085;11,1925
0,9228;19,0393
0,9468;11,6002
0,9711;23,6344
0,9867;0,0000
1,0091;26,7408
1,0248;0,0000
1,0490;25,7650
1,0735;13,1140
1,0975;13,0939
1,1217;12,8894
1,1646;14,1575
1,1993;17,0253
1,2245;11,4566
1,2567;17,4203
1,2826;10,4764
1,3069;10,9443
1,3304;21,8134
1,3557;9,7987
1,3802;9,9144
1,4038;10,1490
1,4279;9,7276
1,4522;18,8450
1,4777;8,7432
1,5015;9,1749
1,5259;8,7827
1,5502;17,3004
1,5750;8,2507
1,5892;14,1371
1,6134;8,2188
1,6375;8,0733
1,6610;8,1719
1,6852;7,8075
1,7098;15,0969
1,7341;7,4941
1,7590;7,2017
1,7835;7,2282
1,8095;13,4410
1,8344;6,8743
1,8580;7,2267
1,8822;6,9713
1,9064;6,9047
1,9320;12,9066
1,9645;5,0118
1,9912;12,1020
2,0071;0,0000
2,0299;13,9908
2,0550;6,2832
2,0698;10,5975
2,0935;6,5886
2,1176;6,4185
2,1420;6,3071
2,1569;10,2506
2,1824;5,9457
2,2077;5,9438
2,2357;10,6273
2,2509;9,7152
2,2755;5,9205
2,2898;10,1275
2,3141;5,8933
2,3285;0,0000
2,3519;12,0853
2,3768;5,6150
2,4008;5,7516
2,4152;9,5506
2,4397;5,5658
2,4636;5,6269
2,5071;6,1371
2,5417;7,5797
2,5671;5,1146
2,5910;10,7585
2,6158;5,0944
2,6402;5,1557
2,6645;5,1516
2,6968;7,6678
2,7228;4,7075
2,7465;5,2499
2,7713;10,0043
2,7970;4,7882
2,8211;5,0970
2,8463;4,8693
2,8710;9,8530
2,8960;4,8354
2,9195;5,1080
2,9441;4,8704
2,9683;4,9358
2,9828;8,1703
3,0090;8,9631
3,0340;4,6507
3,0582;4,7714
3,0820;4,8388
3,1062;4,6882
3,1303;9,2970
3,1554;4,4299
3,1803;4,4666
3,2045;4,5746
3,2305;8,3967
3,2559;4,2706
3,2802;4,4236
3,3046;4,3901
3,3290;8,7423
3,3549;4,0772
3,3787;4,4084
3,4051;3,9795
3,4316;7,7231
3,4575;3,9412
3,4890;6,5231
3,5152;3,9568
